OID,GridID,H,Q,COMID
-1,183,38.000000000000000,492144.326706028601620,156628
-1,183,39.000000000000000,541104.705922768684104,156628
-1,183,40.000000000000000,593766.330600172863342,156628
-1,58,1.000000000000000,177.120272087806654,156632
-1,58,2.000000000000000,542.160991312204942,156632
-1,58,3.000000000000000,1458.376495593886375,156632
-1,58,4.000000000000000,2897.427466006719897,156632
-1,58,5.000000000000000,5252.116451323495312,156632
-1,58,6.000000000000000,8166.553039652924781,156632
-1,58,7.000000000000000,12335.595021754923437,156632
-1,58,8.000000000000000,17612.773002442838333,156632
-1,58,9.000000000000000,24262.319778197379492,156632
-1,58,10.000000000000000,31591.028777532032109,156632
-1,58,11.000000000000000,41350.665361394094361,156632
-1,58,12.000000000000000,51810.236620623865747,156632
-1,58,13.000000000000000,64353.503180516483553,156632
-1,58,14.000000000000000,79047.075463858607691,156632
-1,58,15.000000000000000,96041.323973662671051,156632
-1,58,16.000000000000000,115600.202525973771117,156632
-1,58,17.000000000000000,138167.208684961195104,156632
-1,58,18.000000000000000,160719.546212964749429,156632
-1,58,19.000000000000000,187594.961009837395977,156632
-1,58,20.000000000000000,218647.976662258879514,156632
-1,58,21.000000000000000,252640.138446752476739,156632
-1,58,22.000000000000000,291805.064478842541575,156632
-1,58,23.000000000000000,334473.209702954220120,156632
-1,58,24.000000000000000,383617.723795120255090,156632
-1,58,25.000000000000000,436139.651099452166818,156632
-1,58,26.000000000000000,495219.408543276600540,156632
-1,58,27.000000000000000,561578.943137535243295,156632
-1,58,28.000000000000000,635545.983157954760827,156632
-1,58,29.000000000000000,715195.272489846218377,156632
-1,58,30.000000000000000,799409.630749910254963,156632
-1,58,31.000000000000000,889025.525959165534005,156632
-1,58,32.000000000000000,985155.432456229929812,156632
-1,58,33.000000000000000,1083471.511069557396695,156632
-1,58,34.000000000000000,1188625.576625984162092,156632
-1,58,35.000000000000000,1299718.841138085583225,156632
-1,58,36.000000000000000,1418702.863334245281294,156632
-1,58,37.000000000000000,1543237.086599348811433,156632
-1,58,38.000000000000000,1677704.759858066216111,156632
-1,58,39.000000000000000,1818908.212262792279944,156632
-1,58,40.000000000000000,1967226.691609826404601,156632
-1,184,1.000000000000000,239.851084638881957,156643
-1,184,2.000000000000000,796.837325238537460,156643
-1,184,3.000000000000000,1610.923219118177258,156643
-1,184,4.000000000000000,2638.216145411483012,156643
-1,184,5.000000000000000,3959.645991229734136,156643
-1,184,6.000000000000000,5541.363417020788802,156643
-1,184,7.000000000000000,7377.404809185792146,156643
-1,184,8.000000000000000,8488.081923244859354,156643
-1,184,9.000000000000000,10611.195907789669945,156643
-1,184,10.000000000000000,12804.453185788604969,156643
-1,184,11.000000000000000,14978.674383434263291,156643
-1,184,12.000000000000000,18523.503639163103799,156643
-1,184,13.000000000000000,21100.149863485301466,156643
-1,184,14.000000000000000,29025.607429652522114,156643
-1,184,15.000000000000000,39101.201281193505565,156643
-1,184,16.000000000000000,50994.486415248531557,156643
-1,184,17.000000000000000,65717.721228859008988,156643
-1,184,18.000000000000000,82970.766104552647448,156643
-1,184,19.000000000000000,104024.200272449990734,156643
-1,184,20.000000000000000,129116.794383450818714,156643
-1,184,21.000000000000000,159204.292389370210003,156643
-1,184,22.000000000000000,194362.010032175807282,156643
-1,184,23.000000000000000,234357.549040769605199,156643
-1,184,24.000000000000000,279258.504912320524454,156643
-1,184,25.000000000000000,329675.174073621863499,156643
-1,184,26.000000000000000,384520.460895908763632,156643
-1,184,27.000000000000000,445440.701810062048025,156643
-1,184,28.000000000000000,510398.376299795170780,156643
-1,184,29.000000000000000,580770.999547282699496,156643
-1,184,30.000000000000000,656869.077559816534631,156643
-1,184,31.000000000000000,737000.904809200437739,156643
-1,184,32.000000000000000,818724.035603365395218,156643
-1,184,33.000000000000000,907062.892464668140747,156643
-1,184,34.000000000000000,999884.573293657507747,156643
-1,184,35.000000000000000,1098940.767643357394263,156643
-1,184,36.000000000000000,1202759.582550737774000,156643
-1,184,37.000000000000000,1311715.510288496734574,156643
-1,184,38.000000000000000,1424922.866074408637360,156643
-1,184,39.000000000000000,1542537.530022983672097,156643
-1,184,40.000000000000000,1663828.849969300674275,156643
-1,50,1.000000000000000,573.064700769250635,156677
-1,50,2.000000000000000,1861.969658002394681,156677
-1,50,3.000000000000000,3766.002256923643927,156677
-1,50,4.000000000000000,6085.187450035958136,156677
-1,50,5.000000000000000,9275.613177998744504,156677
-1,50,6.000000000000000,13092.211547393029832,156677
-1,50,7.000000000000000,17572.205046911087265,156677
-1,50,8.000000000000000,22669.479618204237340,156677
-1,50,9.000000000000000,28633.175284588218346,156677
-1,50,10.000000000000000,35292.544203275385371,156677
-1,50,11.000000000000000,42639.977444807576830,156677
-1,50,12.000000000000000,50736.057522781127773,156677
-1,50,13.000000000000000,59899.761678885355650,156677
-1,50,14.000000000000000,70052.583223838679260,156677
-1,50,15.000000000000000,80822.847243779164273,156677
-1,50,16.000000000000000,92860.604858239035821,156677
-1,50,17.000000000000000,106439.300933323276695,156677
-1,50,18.000000000000000,120985.024575984731200,156677
-1,50,19.000000000000000,137127.325284726393875,156677
-1,50,20.000000000000000,155329.470925899600843,156677
-1,50,21.000000000000000,174909.917002317932202,156677
-1,50,22.000000000000000,196737.625548113777768,156677
-1,50,23.000000000000000,221953.222563911927864,156677
-1,50,24.000000000000000,250250.429711095232051,156677
-1,50,25.000000000000000,281845.985386392567307,156677
-1,50,26.000000000000000,317263.079896228737198,156677
-1,50,27.000000000000000,355698.813820661976933,156677
-1,50,28.000000000000000,398531.464141105592716,156677
-1,50,29.000000000000000,445446.776841267710552,156677
-1,50,30.000000000000000,497126.347908884112258,156677
-1,50,31.000000000000000,554729.358905115979724,156677
-1,50,32.000000000000000,616704.284364939900115,156677
-1,50,33.000000000000000,684981.182325980742462,156677
-1,50,34.000000000000000,758385.644203897798434,156677
-1,50,35.000000000000000,837162.156537775299512,156677
-1,50,36.000000000000000,920988.843435456859879,156677
-1,50,37.000000000000000,1010353.155404243385419,156677
-1,50,38.000000000000000,1104837.055993311805651,156677
-1,50,39.000000000000000,1205137.078565339557827,156677
-1,50,40.000000000000000,1310796.059711560839787,156677
-1,59,1.000000000000000,241.311750856781629,156678
-1,59,2.000000000000000,798.710500688934417,156678
-1,59,3.000000000000000,1663.302047778313863,156678
-1,59,4.000000000000000,2812.626704343924303,156678
-1,59,5.000000000000000,4149.620816430762716,156678
-1,59,6.000000000000000,5766.262942991919772,156678
-1,59,7.000000000000000,7661.070755153970822,156678
-1,59,8.000000000000000,9833.910601073859652,156678
-1,59,9.000000000000000,12333.544640207548582,156678
-1,59,10.000000000000000,14970.664877140119643,156678
-1,59,11.000000000000000,17920.190951484833931,156678
-1,59,12.000000000000000,20968.457165308114782,156678
-1,59,13.000000000000000,24484.526598447715514,156678
-1,59,14.000000000000000,28500.806536584830610,156678
-1,59,15.000000000000000,32839.489295388630126,156678
-1,59,16.000000000000000,38079.795072421249643,156678
-1,59,17.000000000000000,43517.088931258345838,156678
-1,59,18.000000000000000,49571.160168374677596,156678
-1,59,19.000000000000000,54644.067862822812458,156678
-1,59,20.000000000000000,61948.160434344856185,156678
-1,59,21.000000000000000,69030.474654395409743,156678
-1,59,22.000000000000000,76967.746364262668067,156678
-1,59,23.000000000000000,85787.965757247744477,156678
-1,59,24.000000000000000,95007.393635125117726,156678
-1,59,25.000000000000000,104329.897795502314693,156678
-1,59,26.000000000000000,113382.674021996994270,156678
-1,59,27.000000000000000,124703.224293011575355,156678
-1,59,28.000000000000000,138660.742610972607508,156678
-1,59,29.000000000000000,151722.460447903926251,156678
-1,59,30.000000000000000,165943.921261719951872,156678
-1,59,31.000000000000000,181355.760884565388551,156678
-1,59,32.000000000000000,198581.778434394975193,156678
-1,59,33.000000000000000,217420.561685277789366,156678
-1,59,34.000000000000000,238388.262572025065310,156678
-1,59,35.000000000000000,261922.976002392853843,156678
-1,59,36.000000000000000,282219.153016819094773,156678
-1,59,37.000000000000000,309808.642252785037272,156678
-1,59,38.000000000000000,336976.894694755726960,156678
-1,59,39.000000000000000,368797.700921458133962,156678
-1,59,40.000000000000000,403173.367244744615164,156678
-1,185,1.000000000000000,300.002281306043301,156666
-1,185,2.000000000000000,997.092696478281482,156666
-1,185,3.000000000000000,2026.945931991578391,156666
-1,185,4.000000000000000,2735.532757913042133,156666
-1,185,5.000000000000000,4865.146534403781516,156666
-1,185,6.000000000000000,7733.390526649742242,156666
-1,185,7.000000000000000,10647.569197290824377,156666
-1,185,8.000000000000000,14731.761872255900016,156666
-1,185,9.000000000000000,19678.262270016504772,156666
-1,185,10.000000000000000,25439.326011037279386,156666
-1,185,11.000000000000000,30275.082255170633289,156666
-1,185,12.000000000000000,37370.144846149145451,156666
-1,185,13.000000000000000,45008.180534359278681,156666
-1,185,14.000000000000000,53513.035794231480395,156666
-1,185,15.000000000000000,64007.645705895636638,156666
-1,185,16.000000000000000,76387.959338483182364,156666
-1,185,17.000000000000000,90210.916028613763046,156666
-1,185,18.000000000000000,104568.061929543589940,156666
-1,185,19.000000000000000,120313.444739923637826,156666
-1,185,20.000000000000000,135628.318809219141258,156666
-1,185,21.000000000000000,154064.520616882160539,156666
-1,185,22.000000000000000,173671.274707088625291,156666
-1,185,23.000000000000000,196077.581205702881562,156666
-1,185,24.000000000000000,218577.381944654072868,156666
-1,185,25.000000000000000,241913.868663655011915,156666
-1,185,26.000000000000000,270096.763247979630250,156666
-1,185,27.000000000000000,299868.011668636638205,156666
-1,185,28.000000000000000,330703.858582703454886,156666
-1,185,29.000000000000000,364776.210279514663853,156666
-1,185,30.000000000000000,399763.224688699643593,156666
-1,185,31.000000000000000,437014.948196460492909,156666
-1,185,32.000000000000000,476265.230958618689328,156666
-1,185,33.000000000000000,519157.684831933816895,156666
-1,185,34.000000000000000,566419.739530897000805,156666
-1,185,35.000000000000000,617614.701725558727048,156666
-1,185,36.000000000000000,671819.752255697618239,156666
-1,185,37.000000000000000,729291.213996167993173,156666
-1,185,38.000000000000000,789586.206807157723233,156666
-1,185,39.000000000000000,852376.617686065030284,156666
-1,185,40.000000000000000,917812.557369707268663,156666
-1,60,1.000000000000000,517.956569299388320,156706
-1,60,2.000000000000000,1624.550678707877069,156706
-1,60,3.000000000000000,3146.992103333690466,156706
-1,60,4.000000000000000,4933.814044848821140,156706
-1,60,5.000000000000000,7637.690454055881673,156706
-1,60,6.000000000000000,10980.892846883542006,156706
-1,60,7.000000000000000,14632.794213946914169,156706
-1,60,8.000000000000000,19033.281223188263539,156706
-1,60,9.000000000000000,22174.844403457129374,156706
-1,60,10.000000000000000,27962.280216266972275,156706
-1,60,11.000000000000000,34675.500704881153069,156706
-1,60,12.000000000000000,41890.910135264697601,156706
-1,60,13.000000000000000,48413.436004551003862,156706
-1,60,14.000000000000000,56736.102192148420727,156706
-1,60,15.000000000000000,65232.101521980948746,156706
-1,60,16.000000000000000,74469.102306972694350,156706
-1,60,17.000000000000000,83179.645075815627933,156706
-1,60,18.000000000000000,93712.987242289076676,156706
-1,60,19.000000000000000,104251.126473130294471,156706
-1,60,20.000000000000000,115662.382843894360121,156706
-1,60,21.000000000000000,129806.768573166933493,156706
-1,60,22.000000000000000,144674.863917860639049,156706
-1,60,23.000000000000000,160729.105012536689173,156706
-1,60,24.000000000000000,179668.291902841330739,156706
-1,60,25.000000000000000,199446.535413384059211,156706
-1,60,26.000000000000000,223143.187510315125110,156706
-1,60,27.000000000000000,247461.231242361071054,156706
-1,60,28.000000000000000,273126.827684779127594,156706
-1,60,29.000000000000000,303336.735509932739660,156706
-1,60,30.000000000000000,333471.474208854837343,156706
-1,60,31.000000000000000,368088.270968998549506,156706
-1,60,32.000000000000000,405749.556205207598396,156706
-1,60,33.000000000000000,447876.460396980168298,156706
-1,60,34.000000000000000,489948.122616367298178,156706
-1,60,35.000000000000000,536041.708586889319122,156706
-1,60,36.000000000000000,587511.952657917165197,156706
-1,60,37.000000000000000,642647.478822123259306,156706
-1,60,38.000000000000000,704359.993792620371096,156706
-1,60,39.000000000000000,768723.714626167085953,156706
-1,60,40.000000000000000,838631.770376818603836,156706
-1,350,1.000000000000000,253.356690014657090,156713
-1,350,2.000000000000000,846.401025873335925,156713
-1,350,3.000000000000000,1737.458846095439867,156713
-1,350,4.000000000000000,2917.078185235500769,156713
-1,350,5.000000000000000,4280.836819169718183,156713
-1,350,6.000000000000000,5926.258491217266965,156713
-1,350,7.000000000000000,7801.511204442334019,156713
-1,350,8.000000000000000,9800.978853826223713,156713
-1,350,9.000000000000000,12224.306578096749945,156713
-1,350,10.000000000000000,14428.889563337719665,156713
-1,350,11.000000000000000,17131.929848487801792,156713
-1,350,12.000000000000000,20196.986421962457825,156713
-1,350,13.000000000000000,23378.804776459001005,156713
-1,350,14.000000000000000,26636.584419157479715,156713
-1,350,15.000000000000000,29811.712064337487391,156713
-1,350,16.000000000000000,33447.209262315605883,156713
-1,350,17.000000000000000,38051.028240148822078,156713
-1,350,18.000000000000000,42311.418471817771206,156713
-1,350,19.000000000000000,46717.603463995408674,156713
-1,350,20.000000000000000,51998.897258338809479,156713
-1,350,21.000000000000000,59653.138406462072453,156713
-1,350,22.000000000000000,69210.058837780568865,156713
-1,350,23.000000000000000,81728.127752454965957,156713
-1,350,24.000000000000000,96172.321329297687043,156713
-1,350,25.000000000000000,113695.719203616507002,156713
-1,350,26.000000000000000,133327.591484081145609,156713
-1,350,27.000000000000000,155550.599530337349279,156713
-1,350,28.000000000000000,179743.589731409127126,156713
-1,350,29.000000000000000,205407.799280314124189,156713
-1,350,30.000000000000000,232564.222625575115671,156713
-1,350,31.000000000000000,261808.776215755089652,156713
-1,350,32.000000000000000,292448.502759684051853,156713
-1,350,33.000000000000000,324708.874774571158923,156713
-1,350,34.000000000000000,358581.582825645979028,156713
-1,350,35.000000000000000,393691.742810904339422,156713
-1,350,36.000000000000000,430530.831042878853623,156713
-1,350,37.000000000000000,469176.456094433029648,156713
-1,350,38.000000000000000,510073.479494315572083,156713
-1,350,39.000000000000000,552019.617123946780339,156713
-1,350,40.000000000000000,597154.205116715980694,156713
-1,176,1.000000000000000,465.584508766440138,156726
-1,176,2.000000000000000,1537.071270015291248,156726
-1,176,3.000000000000000,3154.639439234980273,156726
-1,176,4.000000000000000,5484.649327349185114,156726
-1,176,5.000000000000000,8129.624801387180923,156726
-1,176,6.000000000000000,11838.773689945533988,156726
-1,176,7.000000000000000,16640.768855321362935,156726
-1,176,8.000000000000000,22629.288998498803267,156726
-1,176,9.000000000000000,30440.505998103184538,156726
-1,176,10.000000000000000,38934.138153718660760,156726
-1,176,11.000000000000000,50389.814898383425316,156726
-1,176,12.000000000000000,63820.216150991305767,156726
-1,176,13.000000000000000,78782.788622775391559,156726
-1,176,14.000000000000000,95097.000438263683463,156726
-1,176,15.000000000000000,113286.951723744889023,156726
-1,176,16.000000000000000,130206.746882148872828,156726
-1,176,17.000000000000000,150949.103430789138656,156726
-1,176,18.000000000000000,171986.889031948259799,156726
-1,176,19.000000000000000,192924.807562842324842,156726
-1,176,20.000000000000000,215093.819520325341728,156726
-1,176,21.000000000000000,239400.963129063922679,156726
-1,176,22.000000000000000,265117.206418760237284,156726
-1,176,23.000000000000000,291184.129593974212185,156726
-1,176,24.000000000000000,314510.898525733849965,156726
-1,176,25.000000000000000,345035.198139426531270,156726
-1,176,26.000000000000000,378409.931843027821742,156726
-1,176,27.000000000000000,415638.688448599947151,156726
-1,176,28.000000000000000,457391.145660687994678,156726
-1,176,29.000000000000000,503921.580622813839000,156726
-1,176,30.000000000000000,554168.604775338550098,156726
-1,176,31.000000000000000,607165.173165721935220,156726
-1,176,32.000000000000000,663285.553150306222960,156726
-1,176,33.000000000000000,721946.841545779607259,156726
-1,176,34.000000000000000,783301.900498376344331,156726
-1,176,35.000000000000000,847822.565372481010854,156726
-1,176,36.000000000000000,914923.846714438288473,156726
-1,176,37.000000000000000,985609.034265310619958,156726
-1,176,38.000000000000000,1058117.031973190605640,156726
-1,176,39.000000000000000,1133873.048408215167001,156726
-1,176,40.000000000000000,1212538.782667835941538,156726
-1,186,1.000000000000000,113.041281645759128,156733
-1,186,2.000000000000000,487.757270609500949,156733
-1,186,3.000000000000000,1054.758422596816217,156733
-1,186,4.000000000000000,1769.828230843014126,156733
-1,186,5.000000000000000,2647.852829729954465,156733
-1,186,6.000000000000000,3593.465943906198845,156733
-1,186,7.000000000000000,4644.380546483969738,156733
-1,186,8.000000000000000,5734.995929629119928,156733
-1,186,9.000000000000000,6925.097663261632079,156733
-1,186,10.000000000000000,8167.705672071298977,156733
-1,186,11.000000000000000,9772.408669647407805,156733
-1,186,12.000000000000000,11507.907823992170961,156733
-1,186,13.000000000000000,13374.295249697192048,156733
-1,186,14.000000000000000,15456.027241097210208,156733
-1,186,15.000000000000000,17480.552659553399280,156733
-1,186,16.000000000000000,19638.853919365916227,156733
-1,186,17.000000000000000,21505.421200183656765,156733
-1,186,18.000000000000000,23388.316767752246960,156733
-1,186,19.000000000000000,25312.941326529264188,156733
-1,186,20.000000000000000,27524.850610832952952,156733
-1,186,21.000000000000000,30305.651539531445451,156733
-1,186,22.000000000000000,33283.038634262295091,156733
-1,186,23.000000000000000,35657.683896244976495,156733
-1,186,24.000000000000000,37867.438520319185045,156733
-1,186,25.000000000000000,40592.737076214463741,156733
-1,186,26.000000000000000,44344.027295439256704,156733
-1,186,27.000000000000000,48633.812390565908572,156733
-1,186,28.000000000000000,52465.825309988584195,156733
-1,186,29.000000000000000,56715.581191512203077,156733
-1,186,30.000000000000000,61661.935211577692826,156733
-1,186,31.000000000000000,67595.771965602485579,156733
-1,186,32.000000000000000,72965.064293742776499,156733
-1,186,33.000000000000000,78211.771657353368937,156733
-1,186,34.000000000000000,85599.558126573334448,156733
-1,186,35.000000000000000,92762.727856385463383,156733
-1,186,36.000000000000000,97964.797976517249481,156733
-1,186,37.000000000000000,105626.816821223052102,156733
-1,186,38.000000000000000,112881.160032116953516,156733
-1,186,39.000000000000000,120165.486657583795022,156733
-1,186,40.000000000000000,129240.768038415801129,156733
-1,187,1.000000000000000,632.514249275529778,156735
-1,187,2.000000000000000,2422.436160637465946,156735
-1,187,3.000000000000000,5115.494417065362541,156735
-1,187,4.000000000000000,8547.617621127696111,156735
-1,187,5.000000000000000,12643.717576770466621,156735
-1,187,6.000000000000000,17313.627900090523326,156735
-1,187,7.000000000000000,22425.036345574735606,156735
-1,187,8.000000000000000,27868.166249672882259,156735
-1,187,9.000000000000000,33476.302713586977916,156735
-1,187,10.000000000000000,39854.660876858935808,156735
-1,187,11.000000000000000,46534.883186386534362,156735
-1,187,12.000000000000000,52939.860129543907533,156735
-1,187,13.000000000000000,60887.353559369745199,156735
-1,187,14.000000000000000,69423.159712371736532,156735
-1,187,15.000000000000000,78638.600922325538704,156735
-1,187,16.000000000000000,88371.260807864295202,156735
-1,187,17.000000000000000,98238.357877017537248,156735
-1,187,18.000000000000000,109298.243125092019909,156735
-1,187,19.000000000000000,121230.997154746190063,156735
-1,187,20.000000000000000,133156.278535453311633,156735
-1,187,21.000000000000000,146045.684864880313398,156735
-1,187,22.000000000000000,159752.271980304649333,156735
-1,187,23.000000000000000,174345.331146766751772,156735
-1,187,24.000000000000000,189756.710103763849474,156735
-1,187,25.000000000000000,206741.836176403390709,156735
-1,187,26.000000000000000,223581.885275960754370,156735
-1,187,27.000000000000000,241316.536623907304602,156735
-1,187,28.000000000000000,258295.771592775738100,156735
-1,187,29.000000000000000,277424.479954980197363,156735
-1,187,30.000000000000000,284431.788507699675392,156735
-1,187,31.000000000000000,288787.973430699668825,156735
-1,187,32.000000000000000,310390.278732854232658,156735
-1,187,33.000000000000000,331976.542066863679793,156735
-1,187,34.000000000000000,354284.803951001609676,156735
-1,187,35.000000000000000,380145.143962565052789,156735
-1,187,36.000000000000000,407506.455265856755432,156735
-1,187,37.000000000000000,432373.217043367563747,156735
-1,187,38.000000000000000,461678.288064488733653,156735
-1,187,39.000000000000000,478765.084049045050051,156735
-1,187,40.000000000000000,510713.495183899765834,156735
-1,188,1.000000000000000,446.822691652331685,156749
-1,188,2.000000000000000,1430.180930601037062,156749
-1,188,3.000000000000000,2834.262078289770216,156749
-1,188,4.000000000000000,4698.646627202457239,156749
-1,188,5.000000000000000,6326.990623807088014,156749
-1,188,6.000000000000000,7027.900835524674221,156749
-1,188,7.000000000000000,10133.119491276842382,156749
-1,188,8.000000000000000,14493.709012636487387,156749
-1,188,9.000000000000000,20317.858582709930488,156749
-1,188,10.000000000000000,27211.566976108861127,156749
-1,188,11.000000000000000,34808.213606812299986,156749
-1,188,12.000000000000000,43479.508368221904675,156749
-1,188,13.000000000000000,53100.612511445753626,156749
-1,188,14.000000000000000,63608.076732601984986,156749
-1,188,15.000000000000000,72024.645293394365581,156749
-1,188,16.000000000000000,84163.532503027250641,156749
-1,188,17.000000000000000,97920.808038391609443,156749
-1,188,18.000000000000000,112131.913181239026017,156749
-1,188,19.000000000000000,126775.972174922164413,156749
-1,188,20.000000000000000,142365.378250702138757,156749
-1,188,21.000000000000000,158598.676943500759080,156749
-1,188,22.000000000000000,175236.464392367604887,156749
-1,188,23.000000000000000,191590.617303897888632,156749
-1,188,24.000000000000000,207919.994042241858551,156749
-1,188,25.000000000000000,224827.546721698716283,156749
-1,188,26.000000000000000,243004.906275566812837,156749
-1,188,27.000000000000000,261828.548013695719419,156749
-1,188,28.000000000000000,284845.522201098443475,156749
-1,188,29.000000000000000,308937.067912666010670,156749
-1,188,30.000000000000000,334390.344254104362335,156749
-1,188,31.000000000000000,364212.593989634071477,156749
-1,188,32.000000000000000,395899.397252497728914,156749
-1,188,33.000000000000000,429244.884707748133224,156749
-1,188,34.000000000000000,465147.569670963450335,156749
-1,188,35.000000000000000,502633.241495591064449,156749
-1,188,36.000000000000000,541719.328277233871631,156749
-1,188,37.000000000000000,583587.450209741713479,156749
-1,188,38.000000000000000,625967.895491149625741,156749
-1,188,39.000000000000000,671030.425856182118878,156749
-1,188,40.000000000000000,717519.027142653358169,156749
-1,189,1.000000000000000,73.506393220038831,156741
-1,189,2.000000000000000,540.764376930624053,156741
-1,189,3.000000000000000,1401.823571909824068,156741
-1,189,4.000000000000000,2539.823363496481306,156741
-1,189,5.000000000000000,3989.081116002429098,156741
-1,189,6.000000000000000,5840.992308795446661,156741
-1,189,7.000000000000000,7142.337812561703686,156741
-1,189,8.000000000000000,10510.519593547047407,156741
-1,189,9.000000000000000,14505.327833410743551,156741
-1,189,10.000000000000000,19452.565102930420835,156741
-1,189,11.000000000000000,26213.605223516755359,156741
-1,189,12.000000000000000,32911.743259841823601,156741
-1,189,13.000000000000000,45009.082994747062912,156741
-1,189,14.000000000000000,59881.828844326446415,156741
-1,189,15.000000000000000,78657.773329017261858,156741
-1,189,16.000000000000000,98246.505987219454255,156741
-1,189,17.000000000000000,122805.951314736739732,156741
-1,189,18.000000000000000,153544.800848112179665,156741
-1,189,19.000000000000000,188912.944733146781800,156741
-1,189,20.000000000000000,230226.026280175225111,156741
-1,189,21.000000000000000,278435.217410923389252,156741
-1,189,22.000000000000000,334841.077670293452684,156741
-1,189,23.000000000000000,399056.348449251556303,156741
-1,189,24.000000000000000,471321.024170760822017,156741
-1,189,25.000000000000000,550781.888976691174321,156741
-1,189,26.000000000000000,636203.905325113446452,156741
-1,189,27.000000000000000,729268.558658391586505,156741
-1,189,28.000000000000000,826753.468193240696564,156741
-1,189,29.000000000000000,932422.037305274629034,156741
-1,189,30.000000000000000,1043198.909056277596392,156741
-1,189,31.000000000000000,1160158.019913621479645,156741
-1,189,32.000000000000000,1283384.470801888499409,156741
-1,189,33.000000000000000,1412348.105646876618266,156741
-1,189,34.000000000000000,1547416.190341387642547,156741
-1,189,35.000000000000000,1690674.523936762707308,156741
-1,189,36.000000000000000,1840418.577008848311380,156741
-1,189,37.000000000000000,1996248.383583321468905,156741
-1,189,38.000000000000000,2155201.377432071603835,156741
-1,189,39.000000000000000,2324603.549511762335896,156741
-1,189,40.000000000000000,2499782.743816643487662,156741
-1,61,1.000000000000000,572.081460711406862,156747
-1,61,2.000000000000000,1764.623492535635251,156747
-1,61,3.000000000000000,3547.095658807724703,156747
-1,61,4.000000000000000,5901.682669626494317,156747
-1,61,5.000000000000000,9042.176291435813255,156747
-1,61,6.000000000000000,12563.591587742019328,156747
-1,61,7.000000000000000,17059.319174258791463,156747
-1,61,8.000000000000000,22366.662999225445674,156747
-1,61,9.000000000000000,28344.990308365464443,156747
-1,61,10.000000000000000,34639.717056401597802,156747
-1,61,11.000000000000000,42066.794418879326258,156747
-1,61,12.000000000000000,50694.991930871088698,156747
-1,61,13.000000000000000,59322.005966971257294,156747
-1,61,14.000000000000000,68981.652940296509769,156747
-1,61,15.000000000000000,79606.093449538515415,156747
-1,61,16.000000000000000,91138.436663328408031,156747
-1,61,17.000000000000000,103270.105645255651325,156747
-1,61,18.000000000000000,116563.708379300776869,156747
-1,61,19.000000000000000,130386.231927691653254,156747
-1,61,20.000000000000000,145765.544650265161181,156747
-1,61,21.000000000000000,161789.652857226377819,156747
-1,61,22.000000000000000,177576.122294252738357,156747
-1,61,23.000000000000000,194234.235324870911427,156747
-1,61,24.000000000000000,212449.100167723576305,156747
-1,61,25.000000000000000,231491.587277353275567,156747
-1,61,26.000000000000000,252908.188634977326728,156747
-1,61,27.000000000000000,275752.409334134135861,156747
-1,61,28.000000000000000,301951.305632928386331,156747
-1,61,29.000000000000000,328878.573310517182108,156747
-1,61,30.000000000000000,357925.598915681475773,156747
-1,61,31.000000000000000,389224.527951164403930,156747
-1,61,32.000000000000000,421687.578942746622488,156747
-1,61,33.000000000000000,456325.145706123090349,156747
-1,61,34.000000000000000,493747.312383964133915,156747
-1,61,35.000000000000000,532549.602960721473210,156747
-1,61,36.000000000000000,575797.829419239307754,156747
-1,61,37.000000000000000,623894.332203331752680,156747
-1,61,38.000000000000000,676392.694225163664669,156747
-1,61,39.000000000000000,733575.092525543645024,156747
-1,61,40.000000000000000,795430.548016593791544,156747
-1,190,1.000000000000000,9691.313481268416581,156756
-1,190,2.000000000000000,80713.750434534798842,156756
-1,190,3.000000000000000,199895.214345044718357,156756
-1,190,4.000000000000000,357864.931231505994219,156756
-1,190,5.000000000000000,554149.892376159434207,156756
-1,190,6.000000000000000,785844.486983531969599,156756
-1,190,7.000000000000000,1028293.194587882258929,156756
-1,190,8.000000000000000,1281507.312597443582490,156756
-1,190,9.000000000000000,1558193.337469701189548,156756
-1,190,10.000000000000000,1870965.719954487401992,156756
-1,190,11.000000000000000,2247590.343990892171860,156756
-1,190,12.000000000000000,2654203.141266992315650,156756
-1,190,13.000000000000000,3130607.108633117750287,156756
-1,190,14.000000000000000,3685184.443208393640816,156756
-1,190,15.000000000000000,4358460.593406699597836,156756
-1,190,16.000000000000000,5135477.343964985571802,156756
-1,190,17.000000000000000,6022424.026156420819461,156756
-1,190,18.000000000000000,7017967.696356771513820,156756
-1,190,19.000000000000000,8132137.350418059155345,156756
-1,190,20.000000000000000,9334762.295569095760584,156756
-1,190,21.000000000000000,10628674.429392701014876,156756
-1,190,22.000000000000000,12007696.005715224891901,156756
-1,190,23.000000000000000,13472347.280892187729478,156756
-1,190,24.000000000000000,15022742.425686003640294,156756
-1,190,25.000000000000000,16648145.007727028802037,156756
-1,190,26.000000000000000,18333406.300307806581259,156756
-1,190,27.000000000000000,20097427.303997643291950,156756
-1,190,28.000000000000000,21930397.669842422008514,156756
-1,190,29.000000000000000,23832531.258616119623184,156756
-1,190,30.000000000000000,25816134.320000313222408,156756
-1,190,31.000000000000000,27869246.195761468261480,156756
-1,190,32.000000000000000,29989569.231049332767725,156756
-1,190,33.000000000000000,32193549.469813119620085,156756
-1,190,34.000000000000000,34460941.402603417634964,156756
